3,"[-0.432937, -0.591484, -0.750031, -0.69573, -0.600486, -0.505242, -0.409997, -0.314753, 0.05519, 0.425133, 0.795076, 1.16502, 1.534963, 1.535544, 1.536124, 1.536705, 1.537286, 1.537867, 1.174021, 0.810176, 0.446331, 0.082486, -0.287167, -0.500305, -0.713443, -0.926582, -1.13972, -1.318303, -1.289556, -1.260808, -1.232061, -1.203313]","[1.147432, 1.38627, 1.625107, 1.618923, 1.546847, 1.47477, 1.402693, 1.330616, 0.896361, 0.462105, 0.02785, -0.406406, -0.840662, -0.964469, -1.088276, -1.212083, -1.33589, -1.459697, -1.305769, -1.151842, -0.997914, -0.843986, -0.650496, -0.522434, -0.394371, -0.266309, -0.138246, 0.010828, 0.071401, 0.131975, 0.192549, 0.253123]","[0.811976, 0.910929, 1.009879, 0.722048, 0.413989, 0.10593, -0.202127, -0.510186, -0.865854, -1.221519, -1.577187, -1.932854, -2.28852, -1.848526, -1.408532, -0.968537, -0.528541, -0.088548, 0.218577, 0.525701, 0.832825, 1.13995, 1.357769, 1.166711, 0.975652, 0.784593, 0.593534, 0.452575, 0.413367, 0.374161, 0.334953, 0.295746]"
3,"[-0.943891, -1.147537, -1.351181, -1.195013, -1.038846, -0.882678, -0.726509, -0.570341, -0.144012, 0.282317, 0.708646, 1.134975, 1.561303, 1.570943, 1.580583, 1.590223, 1.599863, 1.460324, 1.166304, 0.872284, 0.578264, 0.284244, -0.06641, -0.272224, -0.478039, -0.683852, -0.889666, -0.859782, -0.829898, -0.800014, -0.77013, -0.740246]","[1.352349, 1.567148, 1.781948, 1.675999, 1.570049, 1.4641, 1.358151, 1.252201, 0.836526, 0.420851, 0.005176, -0.410499, -0.826174, -0.950616, -1.075057, -1.199499, -1.32394, -1.357516, -1.209796, -1.062076, -0.914357, -0.766637, -0.59999, -0.490197, -0.380404, -0.270611, -0.160819, -0.1263, -0.091781, -0.057262, -0.022744, 0.011775]","[0.549942, 0.719725, 0.889507, 0.482706, 0.075906, -0.330895, -0.737696, -1.144495, -1.308716, -1.472936, -1.637155, -1.801375, -1.965593, -1.306782, -0.647968, 0.010844, 0.669657, 1.053481, 1.144902, 1.236323, 1.327745, 1.419167, 1.438274, 1.090969, 0.743666, 0.396362, 0.049059, -0.03027, -0.109598, -0.188927, -0.268255, -0.347584]"
3,"[-0.467134, -0.629051, -0.822597, -1.016144, -1.209691, -1.403238, -0.977736, -0.552234, -0.126733, 0.298769, 0.724271, 0.991621, 1.258972, 1.526323, 1.793673, 2.061024, 1.734178, 1.407333, 1.080487, 0.753642, 0.358013, 0.083633, -0.190746, -0.465126, -0.739505, -0.906191, -0.867281, -0.828371, -0.789461, -0.750551, -0.693566, -0.636581]","[1.342802, 1.457136, 1.545196, 1.633255, 1.721316, 1.809376, 1.459587, 1.109799, 0.76001, 0.410222, 0.060433, -0.224803, -0.510039, -0.795276, -1.080512, -1.365748, -1.297551, -1.229353, -1.161155, -1.092957, -0.984406, -0.850714, -0.717021, -0.583328, -0.449636, -0.299663, -0.243031, -0.186399, -0.129766, -0.073134, -0.035924, 0.001287]","[-0.3096, -0.39198, -0.475589, -0.559197, -0.642807, -0.726416, -0.92757, -1.128723, -1.329877, -1.53103, -1.732184, -1.381271, -1.030359, -0.679448, -0.328537, 0.022376, 0.437716, 0.853057, 1.268397, 1.683737, 1.960385, 1.709804, 1.459223, 1.208641, 0.95806, 0.674774, 0.503375, 0.331977, 0.160578, -0.01082, -0.019182, -0.027543]"
3,"[0.019901, -0.195496, -0.410892, -0.061783, 0.287325, 0.636433, 0.985542, 1.33465, 1.421537, 1.508424, 1.59531, 1.682197, 1.714975, 1.251925, 0.788876, 0.325826, -0.137224, -0.714215, -0.882266, -1.050316, -1.218367, -1.386418, -1.309937, -1.233455, -1.156974, -1.080493, -1.004012, -0.783413, -0.562814, -0.342215, -0.121616, 0.098983]","[2.25164, 2.253339, 2.255037, 1.741077, 1.227117, 0.713157, 0.199197, -0.314763, -0.568878, -0.822992, -1.077106, -1.33122, -1.477914, -1.313918, -1.149922, -0.985926, -0.82193, -0.611442, -0.45753, -0.303618, -0.149706, 0.004206, 0.031698, 0.05919, 0.086682, 0.114173, 0.141665, 0.115023, 0.08838, 0.061737, 0.035095, 0.008452]","[-1.562223, -1.750389, -1.938552, -1.687486, -1.43642, -1.185352, -0.934286, -0.683218, -0.18163, 0.319961, 0.82155, 1.323141, 1.543163, 1.479444, 1.415724, 1.352004, 1.288284, 1.17092, 0.835709, 0.500499, 0.165289, -0.169921, -0.153582, -0.137243, -0.120904, -0.104565, -0.088226, -0.064263, -0.0403, -0.016337, 0.007627, 0.03159]"
3,"[-0.954065, -1.257646, -1.561226, -1.180708, -0.800191, -0.419673, -0.039156, 0.341362, 0.787826, 1.23429, 1.680754, 2.127218, 2.281471, 1.823637, 1.365803, 0.907969, 0.450135, 0.054458, -0.175596, -0.40565, -0.635704, -0.865758, -0.772145, -0.678531, -0.584918, -0.491305, -0.397691, -0.387458, -0.377225, -0.366992, -0.356759, -0.346526]","[1.936347, 2.106037, 2.275727, 1.912261, 1.548795, 1.18533, 0.821864, 0.458398, 0.076642, -0.305115, -0.686872, -1.068629, -1.328959, -1.231708, -1.134458, -1.037208, -0.939958, -0.824235, -0.684336, -0.544437, -0.404538, -0.264639, -0.252234, -0.239829, -0.227424, -0.215018, -0.202613, -0.183688, -0.164763, -0.145839, -0.126914, -0.107989]","[-0.976086, -1.156674, -1.337261, -1.333827, -1.330393, -1.326959, -1.323524, -1.32009, -0.805801, -0.291513, 0.222776, 0.737064, 1.048442, 1.246202, 1.44396, 1.641719, 1.839478, 1.806566, 1.372984, 0.939402, 0.50582, 0.072238, -0.039091, -0.150421, -0.261749, -0.373078, -0.484406, -0.34732, -0.210233, -0.073148, 0.063938, 0.201025]"
3,"[-1.539636, -1.452658, -1.365681, -1.278703, -0.955921, -0.432124, 0.091673, 0.615471, 1.139268, 1.456735, 1.486211, 1.515687, 1.545162, 1.574638, 1.323853, 1.073068, 0.822284, 0.571499, 0.320714, 0.20861, 0.096505, -0.015599, -0.127703, -0.239807, -0.386702, -0.533597, -0.680492, -0.827388, -0.937559, -0.980081, -1.022604, -1.065126]","[1.86863, 1.899693, 1.930755, 1.961818, 1.747322, 1.352772, 0.958222, 0.563672, 0.169121, -0.238399, -0.496928, -0.755456, -1.013985, -1.272513, -1.208317, -1.144121, -1.079925, -1.015729, -0.951532, -0.818017, -0.684502, -0.550988, -0.417473, -0.283958, -0.221069, -0.158181, -0.095293, -0.032405, 0.013045, 0.002146, -0.008753, -0.019653]","[-0.754227, -0.934551, -1.114876, -1.295199, -1.362748, -1.383041, -1.403334, -1.423627, -1.443921, -1.116613, -0.656235, -0.195859, 0.264519, 0.724895, 0.946676, 1.168456, 1.390237, 1.612018, 1.833798, 1.531132, 1.228466, 0.9258, 0.623135, 0.320469, 0.239873, 0.159279, 0.078684, -0.00191, -0.103379, -0.028002, 0.047375, 0.122752]"
3,"[-0.341058, -0.202125, -0.063193, 0.07574, 0.214673, 0.080832, 0.563096, 1.045361, 1.527625, 2.009889, 2.298666, 1.832404, 1.366143, 0.899881, 0.43362, 0.129568, -0.174484, -0.478536, -0.782588, -1.08664, -1.146287, -1.205933, -1.26558, -1.325226, -1.384873, -1.112099, -0.839325, -0.566551, -0.293777, -0.156299, -0.069739, 0.016821]","[2.384196, 2.120328, 1.856462, 1.592595, 1.328728, 0.947007, 0.489985, 0.032964, -0.424058, -0.88108, -1.243506, -1.266763, -1.290021, -1.313279, -1.336537, -1.147658, -0.95878, -0.769901, -0.581022, -0.392144, -0.281486, -0.170829, -0.060172, 0.050485, 0.161143, 0.162081, 0.16302, 0.163959, 0.164897, 0.173867, 0.166462, 0.159057]","[-1.223506, -1.368138, -1.51277, -1.657403, -1.802036, -1.604749, -1.281047, -0.957346, -0.633645, -0.309943, 0.0693, 0.466762, 0.864224, 1.261686, 1.659148, 1.525846, 1.392544, 1.259242, 1.125941, 0.992638, 0.802461, 0.612283, 0.422105, 0.231928, 0.04175, 0.021977, 0.002204, -0.017569, -0.037342, -0.07711, -0.115545, -0.153981]"
3,"[-0.51052, -0.635789, -0.761059, -0.3373, 0.08646, 0.51022, 0.933979, 1.357739, 1.43446, 1.51118, 1.5879, 1.66462, 1.74134, 1.379916, 1.018492, 0.657067, 0.295643, -0.154489, -0.422411, -0.690333, -0.958254, -1.226176, -1.322076, -1.238763, -1.155449, -1.072136, -0.988822, -0.839578, -0.690333, -0.541088, -0.391843, -0.242598]","[2.122151, 2.026858, 1.931564, 1.401398, 0.871231, 0.341065, -0.189101, -0.719268, -0.900172, -1.081075, -1.261979, -1.442883, -1.623786, -1.430778, -1.23777, -1.044762, -0.851755, -0.614621, -0.432727, -0.250833, -0.068939, 0.112955, 0.294519, 0.338314, 0.382109, 0.425905, 0.4697, 0.475312, 0.480924, 0.486536, 0.492148, 0.49776]","[-1.13124, -1.381124, -1.631009, -1.613286, -1.595563, -1.577842, -1.560119, -1.542397, -1.040501, -0.538605, -0.036708, 0.465188, 0.967084, 1.045771, 1.124458, 1.203145, 1.281832, 1.337481, 1.131547, 0.925615, 0.719682, 0.51375, 0.350702, 0.370552, 0.390399, 0.410248, 0.430098, 0.352121, 0.274142, 0.196164, 0.118184, 0.040206]"
3,"[-0.443402, -0.879944, -1.316485, -1.753027, -1.601241, -1.166581, -0.731921, -0.297261, 0.137399, 0.487385, 0.837371, 1.187357, 1.537343, 1.887329, 1.692265, 1.497202, 1.302138, 1.107074, 0.91201, 0.661751, 0.411492, 0.161233, -0.089025, -0.199415, -0.353083, -0.506751, -0.660418, -0.814086, -0.965245, -0.822867, -0.680489, -0.538112]","[1.752813, 1.769679, 1.786544, 1.80341, 1.559787, 1.175173, 0.79056, 0.405946, 0.021332, -0.263323, -0.547978, -0.832633, -1.117288, -1.401943, -1.340035, -1.278127, -1.216218, -1.15431, -1.092402, -0.928169, -0.763937, -0.599705, -0.435473, -0.231237, -0.113077, 0.005084, 0.123245, 0.241406, 0.379825, 0.440088, 0.500351, 0.560614]","[-0.308505, -0.441732, -0.57496, -0.708188, -0.898142, -1.142219, -1.386296, -1.630374, -1.874451, -1.50261, -1.130769, -0.758928, -0.387088, -0.015247, 0.340981, 0.697208, 1.053437, 1.409666, 1.765893, 1.608727, 1.45156, 1.294392, 1.137225, 0.888984, 0.713081, 0.537179, 0.361277, 0.185374, -0.008222, -0.11699, -0.225757, -0.334526]"
3,"[-1.004071, -1.013794, -1.023517, -1.03324, -0.455409, 0.101586, 0.658582, 1.215577, 1.772573, 1.72905, 1.685528, 1.642005, 1.598483, 1.55496, 1.113716, 0.672472, 0.231228, -0.210016, -0.651261, -0.759141, -0.867021, -0.974901, -1.082781, -1.081392, -0.914247, -0.747102, -0.579958, -0.412813, -0.329472, -0.304007, -0.278541, -0.253076]","[2.055544, 1.921064, 1.786583, 1.652103, 1.111782, 0.57146, 0.031139, -0.509182, -1.049503, -1.146589, -1.243675, -1.340761, -1.437847, -1.534932, -1.317064, -1.099196, -0.881328, -0.66346, -0.424694, -0.286315, -0.147935, -0.009555, 0.128825, 0.285302, 0.324296, 0.363291, 0.402285, 0.441279, 0.466476, 0.491672, 0.516868, 0.542065]","[-1.335858, -1.440101, -1.544344, -1.648586, -1.409125, -1.169663, -0.930202, -0.69074, -0.451279, -0.05047, 0.350338, 0.751146, 1.151953, 1.552762, 1.518283, 1.483804, 1.449326, 1.414848, 1.344545, 1.069797, 0.79505, 0.520302, 0.245554, -0.069057, -0.144747, -0.220438, -0.296127, -0.371818, -0.410605, -0.449393, -0.48818, -0.526968]"
