2,"[-2.32826, -1.702005, -1.153072, -0.604139, -0.055207, 0.493726, 0.397515, 0.341441, 0.285367, 0.229294, 0.17322, -0.202179, -0.577578, -0.952977, -1.328376, -1.703776, -1.157794, -0.611813, -0.065831, 0.48015, 1.026132, 1.161299, 1.296466, 1.431633, 1.566801, 1.506595, 1.170152, 0.83371, 0.497267, 0.160825, -0.196277, -0.412308]","[-2.460028, -2.195155, -1.783559, -1.371963, -0.960366, -0.54877, -0.078404, 0.279201, 0.636805, 0.99441, 1.352014, 1.316935, 1.281856, 1.246777, 1.211698, 1.176619, 0.994105, 0.811591, 0.629078, 0.446564, 0.264051, 0.139799, 0.015548, -0.108704, -0.232956, -0.352225, -0.382831, -0.413436, -0.444041, -0.474647, -0.500066, -0.489898]","[1.684361, 1.202958, 0.400481, -0.401994, -1.204471, -2.006946, -2.168544, -1.859769, -1.550995, -1.242219, -0.933445, -0.422355, 0.088735, 0.599826, 1.110918, 1.62201, 1.361586, 1.101162, 0.840739, 0.580317, 0.319893, 0.212585, 0.105277, -0.002031, -0.109338, -0.15345, -0.066924, 0.019601, 0.106127, 0.192651, 0.263058, 0.310139]"
2,"[-0.659635, -0.935287, -1.210938, -1.486589, -1.762241, -1.450619, -1.203815, -0.957011, -0.710207, -0.463403, -0.482991, -0.16211, 0.158771, 0.479652, 0.800533, 0.494254, 0.187975, -0.118305, -0.424584, -0.730863, -0.463403, -0.195943, 0.071517, 0.338977, 0.606437, 0.87924, 1.152042, 1.424844, 1.697646, 1.85684, 1.708686, 1.560533]","[-1.305999, -1.350273, -1.394547, -1.438821, -1.483095, -1.442613, -1.322397, -1.20218, -1.081964, -0.961748, -0.599151, -0.272015, 0.055122, 0.382258, 0.709394, 0.875115, 1.040835, 1.206556, 1.372276, 1.537996, 1.369201, 1.200406, 1.031611, 0.862816, 0.694022, 0.565401, 0.436781, 0.30816, 0.17954, 0.048255, 0.009105, -0.030045]","[2.066101, 1.737518, 1.408937, 1.080354, 0.751772, 0.374275, -0.202169, -0.778615, -1.35506, -1.931504, -2.097331, -1.735627, -1.373923, -1.01222, -0.650516, -0.293199, 0.064118, 0.421435, 0.778751, 1.136069, 0.915625, 0.69518, 0.474736, 0.254292, 0.033848, -0.01375, -0.061349, -0.108947, -0.156545, -0.23222, -0.140752, -0.049285]"
2,"[-0.777574, -0.389187, -0.0008, 0.387587, 0.775974, 0.711513, 0.565422, 0.419332, 0.273241, 0.127151, -0.349344, -0.825838, -1.302333, -1.778828, -2.255322, -1.886695, -1.518068, -1.14944, -0.780813, -0.412185, -0.008898, 0.39439, 0.797677, 1.200964, 1.459781, 1.326324, 1.192866, 1.059409, 0.925951, 0.771439, 0.605913, 0.440387]","[-1.749444, -1.743172, -1.736901, -1.73063, -1.724359, -1.417791, -0.987055, -0.556318, -0.125582, 0.305154, 0.554655, 0.804156, 1.053657, 1.303158, 1.552659, 1.4026, 1.252541, 1.102483, 0.952424, 0.802365, 0.650962, 0.499559, 0.348156, 0.196753, 0.042394, -0.012702, -0.067798, -0.122894, -0.177991, -0.226905, -0.22368, -0.220455]","[0.781198, 0.163032, -0.455135, -1.073302, -1.69147, -1.551549, -1.39164, -1.231732, -1.071823, -0.911915, -0.256733, 0.39845, 1.053633, 1.708815, 2.363998, 1.948679, 1.53336, 1.118042, 0.702723, 0.287404, 0.088998, -0.109407, -0.307812, -0.506217, -0.682414, -0.546195, -0.409977, -0.273758, -0.137539, 0.064939, 0.153406, 0.241874]"
2,"[-0.005553, 0.057989, 0.12153, 0.185071, 0.248613, 0.014128, -0.400016, -0.81416, -1.228304, -1.642448, -1.695867, -1.63317, -1.570472, -1.507774, -1.445076, -0.934214, -0.423352, 0.08751, 0.598372, 1.109234, 1.16406, 1.218885, 1.273711, 1.328536, 1.383362, 1.187395, 0.991429, 0.795463, 0.599497, 0.408029, 0.311873, 0.215718]","[-2.29831, -2.076026, -1.853742, -1.631458, -1.409173, -1.017145, -0.559001, -0.100857, 0.357287, 0.815431, 1.161759, 1.219688, 1.277616, 1.335545, 1.393474, 1.1972, 1.000927, 0.804653, 0.60838, 0.412107, 0.309307, 0.206507, 0.103707, 0.000907, -0.101893, -0.11837, -0.134847, -0.151324, -0.167801, -0.190496, -0.194848, -0.199201]","[2.601772, 1.949977, 1.298181, 0.646388, -0.005407, -0.302359, -0.693113, -1.083868, -1.474624, -1.865379, -2.154827, -1.698677, -1.24253, -0.78638, -0.330233, -0.194085, -0.057936, 0.078212, 0.214358, 0.350506, 0.377306, 0.404107, 0.430909, 0.457709, 0.48451, 0.444308, 0.404107, 0.363907, 0.323707, 0.334427, 0.353188, 0.37195]"
2,"[-2.151974, -2.104605, -2.057237, -2.009869, -1.472461, -0.824982, -0.177503, 0.469976, 1.117455, 0.947066, 0.776677, 0.606287, 0.435898, 0.265509, 0.079444, -0.106621, -0.292686, -0.478751, -0.664816, -0.253156, 0.158505, 0.570165, 0.981826, 1.318515, 1.18084, 1.043166, 0.905491, 0.767817, 0.520071, 0.335028, 0.149985, -0.035058]","[-1.52918, -1.603427, -1.677675, -1.751923, -1.598889, -1.397194, -1.1955, -0.993805, -0.79211, -0.398954, -0.005799, 0.387357, 0.780512, 1.173667, 1.197709, 1.22175, 1.245791, 1.269832, 1.293873, 1.123075, 0.952276, 0.781477, 0.610679, 0.398074, 0.327302, 0.25653, 0.185758, 0.114986, 0.013994, -0.058033, -0.13006, -0.202087]","[1.225449, 0.960167, 0.694886, 0.429605, -0.018629, -0.675988, -1.333347, -1.990706, -2.648064, -2.041526, -1.434987, -0.828449, -0.221911, 0.384628, 0.605187, 0.825746, 1.046306, 1.266866, 1.487426, 1.067397, 0.647369, 0.22734, -0.192688, -0.562404, -0.36319, -0.163974, 0.035241, 0.234456, 0.363794, 0.344227, 0.324662, 0.305096]"
2,"[-2.783291, -2.290545, -1.797799, -1.305053, -0.812307, -0.420178, -0.02805, 0.364079, 0.756208, 1.148337, 0.714052, 0.279767, -0.154517, -0.588802, -0.726803, -0.581246, -0.435689, -0.290132, -0.144575, 0.057853, 0.411007, 0.764161, 1.117316, 1.470471, 1.293893, 1.117316, 0.940739, 0.764161, 0.587584, 0.389134, 0.190683, -0.007767]","[-1.689872, -1.746831, -1.803791, -1.86075, -1.91771, -1.447713, -0.977717, -0.507721, -0.037725, 0.432272, 0.65195, 0.871628, 1.091306, 1.310985, 1.462023, 1.314024, 1.166026, 1.018027, 0.870028, 0.66643, 0.542191, 0.417952, 0.293713, 0.169474, 0.114274, 0.059074, 0.003875, -0.051325, -0.106524, -0.104524, -0.102524, -0.100524]","[-0.266515, -0.314512, -0.362512, -0.410513, -0.458509, -0.50843, -0.558346, -0.608267, -0.658187, -0.708108, -0.009244, 0.689619, 1.388478, 2.087345, 1.982708, 1.668797, 1.35489, 1.040978, 0.727063, 0.571545, -0.073553, -0.718656, -1.363763, -2.008866, -1.607594, -1.206325, -0.805057, -0.403785, -0.002517, 0.255718, 0.513949, 0.772183]"
2,"[-1.500952, -1.504013, -1.507073, -1.510133, -1.229159, -0.91035, -0.591541, -0.272733, 0.046076, 0.003512, -0.039051, -0.081615, -0.124178, -0.166742, -0.321973, -0.477204, -0.632436, -0.787667, -0.942898, -0.52561, -0.108321, 0.308968, 0.726256, 1.056471, 1.215319, 1.374166, 1.533014, 1.691862, 1.690471, 1.443158, 1.195845, 0.948532]","[-1.033746, -1.303889, -1.574031, -1.844174, -1.746661, -1.57347, -1.400278, -1.227086, -1.053895, -0.615405, -0.176915, 0.261575, 0.700065, 1.138555, 1.152105, 1.165654, 1.179203, 1.192752, 1.206302, 1.081831, 0.957361, 0.83289, 0.70842, 0.553481, 0.455828, 0.358175, 0.260522, 0.16287, 0.075607, 0.055529, 0.035451, 0.015372]","[0.423727, 0.459962, 0.496198, 0.532434, 0.035312, -0.476748, -0.98881, -1.500872, -2.012933, -1.526301, -1.039667, -0.553035, -0.066402, 0.42023, 0.787986, 1.155742, 1.523497, 1.891254, 2.25901, 1.568316, 0.877621, 0.186927, -0.503768, -1.021232, -0.886462, -0.751691, -0.616922, -0.482153, -0.33149, -0.142368, 0.046755, 0.235878]"
2,"[-1.761188, -1.501781, -1.242375, -1.194658, -0.952603, -0.710548, -0.468493, -0.226439, -0.073744, -0.374795, -0.675845, -0.976895, -1.277946, -1.03618, -0.794414, -0.552649, -0.310883, -0.069117, 0.275601, 0.62032, 0.965038, 1.309757, 1.654475, 1.542268, 1.430061, 1.317854, 1.205647, 1.071462, 0.923684, 0.775906, 0.628128, 0.48035]","[-1.830535, -2.006969, -2.183403, -1.898589, -1.44599, -0.99339, -0.54079, -0.088191, 0.24757, 0.591978, 0.936386, 1.280794, 1.625202, 1.445572, 1.265942, 1.086313, 0.906683, 0.727053, 0.611812, 0.49657, 0.381329, 0.266087, 0.150846, 0.086081, 0.021317, -0.043448, -0.108212, -0.172977, -0.18529, -0.197604, -0.209918, -0.222231]","[-0.08825, -0.472998, -0.857747, -0.624135, -0.617658, -0.61118, -0.604703, -0.598226, -0.471272, 0.267565, 1.006404, 1.745241, 2.484079, 2.110557, 1.737037, 1.363516, 0.989994, 0.616474, 0.202794, -0.210885, -0.624565, -1.038246, -1.451925, -1.259335, -1.066745, -0.874155, -0.681564, -0.425498, -0.24975, -0.074, 0.101749, 0.277499]"
2,"[-1.017734, -0.765039, -0.512345, -0.25965, 0.04248, 0.34461, 0.64674, 0.948869, 0.674561, 0.098123, -0.478315, -1.054753, -1.631191, -1.561981, -1.492772, -1.423562, -1.354353, -1.285144, -0.664559, -0.043974, 0.57661, 1.197195, 1.81778, 1.623717, 1.429656, 1.235594, 1.041532, 0.802173, 0.587877, 0.373581, 0.159285, -0.055011]","[-1.56117, -1.821837, -2.082504, -1.862764, -1.551426, -1.240088, -0.928749, -0.617411, -0.313137, 0.160204, 0.633545, 1.106887, 1.580228, 1.45566, 1.331093, 1.206525, 1.081957, 0.957389, 0.806592, 0.655795, 0.504999, 0.354202, 0.203405, 0.152652, 0.101899, 0.051146, 0.000393, -0.046299, -0.059698, -0.073097, -0.086496, -0.099894]","[0.653843, 0.588976, 0.52411, 0.515587, 0.264643, 0.013699, -0.237243, -0.488184, -0.366501, 0.062467, 0.491439, 0.920406, 1.349378, 1.09228, 0.835183, 0.578086, 0.320989, 0.063889, -0.435629, -0.935145, -1.434663, -1.934181, -2.433699, -1.916664, -1.399626, -0.882591, -0.365555, 0.146747, 0.528843, 0.910936, 1.293034, 1.675129]"
2,"[0.491503, 0.307362, 0.207387, 0.107412, 0.007437, -0.136971, -0.28138, -0.357429, -0.433478, -0.509528, -0.559088, -0.608648, -0.658208, -0.707769, -0.757329, -0.935062, -1.112795, -1.290528, -1.468261, -1.645995, -0.900882, -0.15577, 0.589342, 1.334454, 1.319501, 1.477153, 1.634806, 1.792459, 1.950112, 1.650614, 0.433398, -0.783818]","[0.619647, 0.575449, 0.52531, 0.475172, 0.425033, 0.375133, 0.325232, 0.329746, 0.334261, 0.338776, 0.298261, 0.257747, 0.217232, 0.176717, 0.136203, -0.135519, -0.407241, -0.678963, -0.950685, -1.222407, -1.396466, -1.570525, -1.744584, -1.918643, -1.506605, -0.863596, -0.220589, 0.422419, 1.065428, 1.514179, 1.906019, 2.29786]","[2.000542, 1.406561, 0.82509, 0.243609, -0.337867, -0.801793, -1.265725, -1.051894, -0.838064, -0.624228, -0.484174, -0.34412, -0.204065, -0.064011, 0.076043, 0.456189, 0.83634, 1.216486, 1.596631, 1.976782, 1.07268, 0.168577, -0.73553, -1.639628, -1.154437, -1.026888, -0.899339, -0.771791, -0.644237, -0.784296, 0.337394, 1.459078]"
